model:	p2_lgrowth_bothpops:	HAW ROT	theta:	5186.33439175	ll:	-479.602	AIC:	979.204	optimal_parameters:	0.253530756132 0.00320604900567 0.0182642253177 1.00000015824e-05 0.504618787824 0.00107029039182 1.94573446665 0.512572064776 0.286390419222 0.0985296063983
model:	p2_lgrowth_1pops:	HAW GUA	theta:	799.243404099	ll:	-465.2283	AIC:	948.4565	optimal_parameters:	0.281684960491 0.00179371103348 0.999999781062 0.992756090313 0.0663363618325 0.00513965581532 0.422559574298 0.473206879559 3.53556712016
model:	p2_lgrowth_1pops:	HAW ROT	theta:	783.694189738	ll:	-457.3268	AIC:	932.6536	optimal_parameters:	0.340340043419 0.0200826532463 0.99999800422 0.0302927610649 0.0637007725029 0.0083755165505 0.680658058027 0.438919958186 0.0517744825481
model:	p2_lgrowth_1pops:	ROT HAW	theta:	776.286913372	ll:	-457.62	AIC:	933.24	optimal_parameters:	0.247632209554 0.499999999922 0.000825519349226 0.74558139001 0.0124854903402 0.0148250138853 0.000377799709588 0.000130051164658 0.79680336476
model:	p2_lgrowth_bothpops:	HAW GUA	theta:	796.966592191	ll:	-470.9546	AIC:	961.9091	optimal_parameters:	0.306372037049 0.0120233716124 0.444381098633 0.00254369811383 0.0637585260604 0.00508142294769 0.231990209681 1.91290244852 0.808089826818 3.99999976617
model:	p2_cgrowthpops:	ROT HAW	theta:	22712.6785767	ll:	-619.5574	AIC:	1255.1149	optimal_parameters:	0.486759732881 0.499999871704 0.00622480623313 0.010504591465 0.11819749845 0.00201508478839 0.0455736644586 1.03983753721
model:	p2_lgrowth_2pops:	HAW ROT	theta:	784.758912279	ll:	-456.7896	AIC:	931.5791	optimal_parameters:	0.142963831089 0.0421902784559 0.530672207214 1.00000000392e-05 0.0381581211707 0.0105734593261 1.2785574736e-26 2.3169237504e-78 0.0155997993263
model:	p2_lgrowth_2pops:	HAW GUA	theta:	801.239763514	ll:	-467.8499	AIC:	953.6997	optimal_parameters:	0.0571941954195 0.021234538556 0.999999974228 0.00874799588446 0.0242989849156 0.00921228190704 0.0972611454979 0.0258606229088 0.553703915019
model:	p2_cgrowthpops:	GUA HAW	theta:	863.678980482	ll:	-620.5464	AIC:	1257.0927	optimal_parameters:	0.499999856873 0.499886112853 0.142582744146 0.999677573882 0.182377022898 0.0681104727675 0.0228406040222 0.274070387606
model:	p2_lgrowth_2pops:	ROT HAW	theta:	844.455105998	ll:	-482.4776	AIC:	982.9552	optimal_parameters:	0.495463128936 0.499999883075 0.0567336259463 0.185552895572 0.0597016268089 0.032177837145 4.87962033283 0.761726157927 0.0835918238009
model:	p2_lgrowth_1pops:	ROT HAW	theta:	831.606487538	ll:	-487.4203	AIC:	992.8406	optimal_parameters:	0.363325378288 0.371543935036 0.010797154276 0.397754487441 0.0463644030003 0.0404042298065 7.57073551586e-06 4.99999981824 1.08255177757
model:	p2_lgrowth_1pops:	HAW ROT	theta:	785.444709547	ll:	-456.8946	AIC:	931.7892	optimal_parameters:	0.350091261733 0.223884447647 0.63734631442 0.0102101520393 0.0671332091668 0.0110794209023 4.99999995125 0.00855514390143 0.110961520081
model:	p2_cgrowthpops:	HAW ROT	theta:	785.967589028	ll:	-456.5605	AIC:	929.1211	optimal_parameters:	0.10737171365 0.496448687219 0.690893316858 0.0114423030353 0.0301693780712 0.0148273266718 2.83345408344 0.733658377908
model:	p2_lgrowth_bothpops:	HAW GUA	theta:	798.413399283	ll:	-471.3171	AIC:	962.6342	optimal_parameters:	0.316644168921 0.0865670500637 0.6646422002 0.000335258458718 0.0711234341278 0.0076652406497 4.99999998008 0.264585973014 1.82709511535 3.98828286192
model:	p2_lgrowth_2pops:	HAW ROT	theta:	967.248510983	ll:	-472.9815	AIC:	963.963	optimal_parameters:	0.499999981829 0.499976507371 0.447753953978 1.0392028633e-05 0.401524811857 0.00901757862346 0.305510086034 1.06634801748 0.0796770092008
model:	p2_lgrowth_2pops:	HAW GUA	theta:	801.422270514	ll:	-467.9579	AIC:	953.9157	optimal_parameters:	0.0591403738584 0.0197210126575 0.920601814631 0.176773147715 0.0246005623137 0.00873257065213 0.0885555770648 0.0906544854529 3.99999996329
model:	p2_cgrowthpops:	HAW ROT	theta:	785.64937492	ll:	-456.4364	AIC:	928.8728	optimal_parameters:	0.0830864443694 0.499999728493 0.903034938762 0.0116233026956 0.0254504422791 0.0147391337163 0.221781972509 0.239157787367
model:	p2_cgrowthpops:	HAW GUA	theta:	800.873964801	ll:	-471.4219	AIC:	958.8438	optimal_parameters:	0.451247577789 0.0125411181581 0.342610881418 0.0142427000105 0.10193662357 0.00579065339394 1.26282679799 3.6403847631e-06
model:	p2_lgrowth_1pops:	HAW ROT	theta:	802.783071251	ll:	-461.0501	AIC:	940.1002	optimal_parameters:	0.49999999984 0.00319227627695 0.268377688888 0.999999999971 0.139520510577 0.00656432409402 0.00245848142677 0.115998678061 1.69772042215
model:	p2_lgrowth_1pops:	ROT HAW	theta:	793.292615145	ll:	-460.9844	AIC:	939.9688	optimal_parameters:	0.0646853711869 0.49272478167 0.765060039435 0.990721824217 0.00999543357812 0.0222606782823 0.0327890404373 0.726225826485 0.0100000006826
model:	p2_lgrowth_1pops:	GUA HAW	theta:	796.30909227	ll:	-467.3034	AIC:	952.6068	optimal_parameters:	0.0388134639575 0.497385863164 0.0013594870977 0.99999960256 0.00515778058153 0.0125667730265 0.0318840984224 0.719947510489 1.13567621877
model:	p2_lgrowth_bothpops:	HAW ROT	theta:	786.155410489	ll:	-456.9397	AIC:	933.8795	optimal_parameters:	0.342854960114 0.367798675887 0.999999910926 0.000164333415011 0.0689526793019 0.00892316139044 0.000363216741158 0.0821147192354 0.977272975099 1.2484861983
model:	p2_lgrowth_1pops:	GUA HAW	theta:	795.282336938	ll:	-467.2616	AIC:	952.5233	optimal_parameters:	0.0289935737668 0.499986271289 0.995028645096 0.999999993015 0.00414120231424 0.012791491653 0.0158574638872 0.303928040338 0.538187130308
model:	p2_lgrowth_bothpops:	HAW GUA	theta:	798.561326831	ll:	-471.1236	AIC:	962.2473	optimal_parameters:	0.307941805583 0.0121978025756 0.985379637149 0.0181774486137 0.0683174776736 0.00531027634776 0.022740786752 0.730500806046 1.29352383944 3.99999996212
model:	p2_lgrowth_bothpops:	HAW GUA	theta:	799.577695404	ll:	-470.0235	AIC:	960.047	optimal_parameters:	0.308759357858 0.0126820711838 0.695482502821 0.731908262343 0.0713388072398 0.00577962429609 0.00432928405196 4.9999998028 2.32031476624 3.66411308066
model:	p2_lgrowth_bothpops:	GUA HAW	theta:	790.190387807	ll:	-469.6621	AIC:	959.3242	optimal_parameters:	0.0234439746489 0.499999998504 0.0114665507671 0.999749096701 0.00302348056971 0.0102184148343 0.441921472578 0.0150596490153 0.787725984056 0.20665330218
model:	p2_cgrowthpops:	GUA HAW	theta:	951.359024691	ll:	-516.5392	AIC:	1049.0784	optimal_parameters:	0.499999998506 0.203700241891 0.0477875582069 0.999884344385 0.0744443066811 0.0277489659669 0.570911197026 2.24456489657e-05
